object,target,lure1,lure2,baseline,stim_onset,stim_end,response,correct_response,response_onset,RT,subject_ID,block,trial_total,trial_task,trial_type,retrival_type,list
hollywood_star,Jennifer Lopez,Mariah Carey,Dalai Lama,0.64,208.8615547,208.9449039,,NaN,,,D12,3,192,5,Retrieval,Retrieval,S01
accordion,Kanye West,Vladimir Putin,Gerard Butler,0.52,209.478415,209.5615707,,4,,,D12,3,193,6,Retrieval,Lure,S01
accordion,Kanye West,Vladimir Putin,Gerard Butler,0.52,210.1993592,210.2781446,,NaN,,,D12,3,194,6,Retrieval,Lure,S01
shaker,Jennifer Lopez,Donald Trump,Kanye West,0.68,210.9783419,211.0614297,,4,,,D12,3,195,7,Retrieval,Lure,S01
shaker,Jennifer Lopez,Donald Trump,Kanye West,0.68,211.8115208,211.8947787,,NaN,,,D12,3,196,7,Retrieval,Lure,S01
radio,Donald Trump,Kanye West,Gerard Butler,0.58,212.4949783,212.5782117,,3,,,D12,3,197,8,Retrieval,Retrieval,S01
radio,Donald Trump,Kanye West,Gerard Butler,0.58,213.2145449,213.2948974,,NaN,,,D12,3,198,8,Retrieval,Retrieval,S01
telescope,Tom Hanks,Joe Biden,Selena Gomez,0.61,213.9126361,213.9948242,,2,,,D12,3,199,9,Retrieval,Retrieval,S01
telescope,Tom Hanks,Joe Biden,Selena Gomez,0.61,214.5947061,214.6779291,,NaN,,,D12,3,200,9,Retrieval,Retrieval,S01
lock_cutters,Taylor Lautner,Dalai Lama,Gerard Butler,0.63,215.3278589,215.4112352,,3,,,D12,3,201,10,Retrieval,Retrieval,S01
lock_cutters,Taylor Lautner,Dalai Lama,Gerard Butler,0.63,216.1611947,216.2444759,,NaN,,,D12,3,202,10,Retrieval,Retrieval,S01
globe,Mariah Carey,Dalai Lama,Gerard Butler,0.71,216.9617408,217.044536,,3,,,D12,3,203,11,Retrieval,Retrieval,S01
globe,Mariah Carey,Dalai Lama,Gerard Butler,0.71,217.644436,217.7279871,,NaN,,,D12,3,204,11,Retrieval,Retrieval,S01
grater,Selena Gomez,Dalai Lama,Donald Trump,0.72,218.4619336,218.5444641,,2,,,D12,3,205,12,Retrieval,Retrieval,S01
grater,Selena Gomez,Dalai Lama,Donald Trump,0.72,219.0949595,219.1780764,,NaN,,,D12,3,206,12,Retrieval,Retrieval,S01
corkscrew,Dalai Lama,Kanye West,Jennifer Lopez,0.56,219.7479366,219.8278245,,4,,,D12,3,207,13,Retrieval,Lure,S01
corkscrew,Dalai Lama,Kanye West,Jennifer Lopez,0.56,220.5352483,220.6111274,,NaN,,,D12,3,208,13,Retrieval,Lure,S01
toothbrush,Gerard Butler,Mariah Carey,Tom Hanks,0.64,221.2610259,221.3443086,,3,,,D12,3,209,14,Retrieval,Retrieval,S01
toothbrush,Gerard Butler,Mariah Carey,Tom Hanks,0.64,222.0358829,222.1112514,,NaN,,,D12,3,210,14,Retrieval,Retrieval,S01
pushpin,Rowan Attkinson,Tom Hanks,Taylor Lautner,0.74,222.8611642,222.9444674,,2,,,D12,3,211,15,Retrieval,Retrieval,S01
pushpin,Rowan Attkinson,Tom Hanks,Taylor Lautner,0.74,223.5947207,223.6778313,,NaN,,,D12,3,212,15,Retrieval,Retrieval,S01
french_press,Jason Statham,Taylor Lautner,Joe Biden,0.59,224.2779172,224.3611533,,1,,,D12,3,213,16,Retrieval,Retrieval,S01
french_press,Jason Statham,Taylor Lautner,Joe Biden,0.59,225.0281353,225.1112816,,NaN,,,D12,3,214,16,Retrieval,Retrieval,S01
bowler_hat,Joe Biden,Rowan Attkinson,Jennifer Lopez,0.51,225.6273286,225.7107467,,4,,,D12,3,215,17,Retrieval,Lure,S01
bowler_hat,Joe Biden,Rowan Attkinson,Jennifer Lopez,0.51,226.2775988,226.3608826,,NaN,,,D12,3,216,17,Retrieval,Lure,S01
organ,Vladimir Putin,Kanye West,Selena Gomez,0.53,226.9110419,226.9940745,,2,,,D12,3,217,18,Retrieval,Retrieval,S01
organ,Vladimir Putin,Kanye West,Selena Gomez,0.53,227.6274352,227.7109768,,NaN,,,D12,3,218,18,Retrieval,Retrieval,S01
pinata,Barack Obama,NaN,NaN,0.57,244.4276994,244.5103541,NaN,NaN,NaN,,D12,4,219,1,Encoding,NaN,S01
pinata,Barack Obama,NaN,NaN,0.57,245.0679196,245.143673,,NaN,,,D12,4,220,1,Encoding,NaN,S01
hourglass,Cara Delevingne,NaN,NaN,0.69,245.8431055,245.9264561,NaN,NaN,NaN,,D12,4,221,2,Encoding,NaN,S01
hourglass,Cara Delevingne,NaN,NaN,0.69,246.6763808,246.7599803,,NaN,,,D12,4,222,2,Encoding,NaN,S01
musical_keyboard,Sean Connery,NaN,NaN,0.68,247.460031,247.5435441,NaN,NaN,NaN,,D12,4,223,3,Encoding,NaN,S01
musical_keyboard,Sean Connery,NaN,NaN,0.68,248.2455455,248.3263945,,NaN,,,D12,4,224,3,Encoding,NaN,S01
oil_can,Will Smith,NaN,NaN,0.56,248.8933418,248.9763378,NaN,NaN,NaN,,D12,4,225,4,Encoding,NaN,S01
oil_can,Will Smith,NaN,NaN,0.56,249.6263399,249.7096709,,NaN,,,D12,4,226,4,Encoding,NaN,S01
saxophone,Muammar Gaddafi,NaN,NaN,0.52,250.243946,250.3263628,NaN,NaN,NaN,,D12,4,227,5,Encoding,NaN,S01
saxophone,Muammar Gaddafi,NaN,NaN,0.52,250.9595453,251.0429673,,NaN,,,D12,4,228,5,Encoding,NaN,S01
mask,Julia Roberts,NaN,NaN,0.69,251.7428821,251.8263675,NaN,NaN,NaN,,D12,4,229,6,Encoding,NaN,S01
mask,Julia Roberts,NaN,NaN,0.69,252.354484,252.4261097,,NaN,,,D12,4,230,6,Encoding,NaN,S01
microphone,Denzel Washington,NaN,NaN,0.52,252.9600888,253.0436236,NaN,NaN,NaN,,D12,4,231,7,Encoding,NaN,S01
microphone,Denzel Washington,NaN,NaN,0.52,253.7344193,253.8096803,,NaN,,,D12,4,232,7,Encoding,NaN,S01
thimble,Cameron Diaz,NaN,NaN,0.67,254.4935245,254.5765847,NaN,NaN,NaN,,D12,4,233,8,Encoding,NaN,S01
thimble,Cameron Diaz,NaN,NaN,0.67,255.0927714,255.1764152,,NaN,,,D12,4,234,8,Encoding,NaN,S01
wrench,Nicolas Cage,NaN,NaN,0.72,255.9104236,255.9937871,NaN,NaN,NaN,,D12,4,235,9,Encoding,NaN,S01
wrench,Nicolas Cage,NaN,NaN,0.72,256.5261223,256.6092853,,NaN,,,D12,4,236,9,Encoding,NaN,S01
axe,Britney Spears,NaN,NaN,0.73,257.3592956,257.4427284,NaN,NaN,NaN,,D12,4,237,10,Encoding,NaN,S01
axe,Britney Spears,NaN,NaN,0.73,258.0926804,258.1762021,,NaN,,,D12,4,238,10,Encoding,NaN,S01
rolling_pin,Harrison Ford,NaN,NaN,0.66,258.8433408,258.9265023,NaN,NaN,NaN,,D12,4,239,11,Encoding,NaN,S01
rolling_pin,Harrison Ford,NaN,NaN,0.66,259.4652719,259.5428248,,NaN,,,D12,4,240,11,Encoding,NaN,S01
gear,Katy Perry,NaN,NaN,0.61,260.1600505,260.242805,NaN,NaN,NaN,,D12,4,241,12,Encoding,NaN,S01
gear,Katy Perry,NaN,NaN,0.61,260.959774,261.0431716,,NaN,,,D12,4,242,12,Encoding,NaN,S01
fan,George Clooney,NaN,NaN,0.56,261.6099795,261.693206,NaN,NaN,NaN,,D12,4,243,13,Encoding,NaN,S01
fan,George Clooney,NaN,NaN,0.56,262.4093097,262.4963525,control,NaN,262.4826283,,D12,4,244,13,Encoding,NaN,S01
tanktop,Madonna Louise,NaN,NaN,0.5,263.0096192,263.0929001,NaN,NaN,NaN,,D12,4,245,14,Encoding,NaN,S01
tanktop,Madonna Louise,NaN,NaN,0.5,263.7995925,263.8759588,,NaN,,,D12,4,246,14,Encoding,NaN,S01
slot_machine,Harrison Ford,Cameron Diaz,George Clooney,0.68,266.5757555,266.6590895,,4,,,D12,4,247,1,Retrieval,Lure,S01
slot_machine,Harrison Ford,Cameron Diaz,George Clooney,0.68,267.4100295,267.4923566,,NaN,,,D12,4,248,1,Retrieval,Lure,S01
saxophone,Muammar Gaddafi,Katy Perry,Cameron Diaz,0.52,268.0259841,268.1089259,,2,,,D12,4,249,2,Retrieval,Retrieval,S01
saxophone,Muammar Gaddafi,Katy Perry,Cameron Diaz,0.52,268.7348097,268.8090197,,NaN,,,D12,4,250,2,Retrieval,Retrieval,S01
musical_keyboard,Sean Connery,Nicolas Cage,Cameron Diaz,0.68,269.516018,269.5923145,,3,,,D12,4,251,3,Retrieval,Retrieval,S01
musical_keyboard,Sean Connery,Nicolas Cage,Cameron Diaz,0.68,270.1419957,270.2252244,,NaN,,,D12,4,252,3,Retrieval,Retrieval,S01
pinata,Barack Obama,George Clooney,Cara Delevingne,0.57,270.8087528,270.8919438,,1,,,D12,4,253,4,Retrieval,Retrieval,S01
pinata,Barack Obama,George Clooney,Cara Delevingne,0.57,271.4254405,271.5088487,,NaN,,,D12,4,254,4,Retrieval,Retrieval,S01
microphone,Denzel Washington,Cameron Diaz,Harrison Ford,0.52,272.0421823,272.125167,,1,,,D12,4,255,5,Retrieval,Retrieval,S01
microphone,Denzel Washington,Cameron Diaz,Harrison Ford,0.52,272.7919683,272.8754423,,NaN,,,D12,4,256,5,Retrieval,Retrieval,S01
mask,Julia Roberts,Britney Spears,Will Smith,0.69,273.5805261,273.658704,,3,,,D12,4,257,6,Retrieval,Retrieval,S01
mask,Julia Roberts,Britney Spears,Will Smith,0.69,274.1754301,274.258619,,NaN,,,D12,4,258,6,Retrieval,Retrieval,S01
anchor,Denzel Washington,George Clooney,Julia Roberts,0.63,274.9086832,274.9919032,,4,,,D12,4,259,7,Retrieval,Lure,S01
anchor,Denzel Washington,George Clooney,Julia Roberts,0.63,275.5919546,275.6750766,,NaN,,,D12,4,260,7,Retrieval,Lure,S01
oil_can,Will Smith,Denzel Washington,Muammar Gaddafi,0.56,276.2419293,276.3251539,,1,,,D12,4,261,8,Retrieval,Retrieval,S01
oil_can,Will Smith,Denzel Washington,Muammar Gaddafi,0.56,277.0749627,277.1583784,,NaN,,,D12,4,262,8,Retrieval,Retrieval,S01
hourglass,Cara Delevingne,Muammar Gaddafi,Nicolas Cage,0.69,277.8585423,277.9418006,,3,,,D12,4,263,9,Retrieval,Retrieval,S01
hourglass,Cara Delevingne,Muammar Gaddafi,Nicolas Cage,0.69,278.525254,278.6086809,,NaN,,,D12,4,264,9,Retrieval,Retrieval,S01
axe,Britney Spears,Katy Perry,Madonna Louise,0.73,279.3585095,279.4420095,,1,,,D12,4,265,10,Retrieval,Retrieval,S01
axe,Britney Spears,Katy Perry,Madonna Louise,0.73,280.0614701,280.1420312,,NaN,,,D12,4,266,10,Retrieval,Retrieval,S01
dress_shoe,Katy Perry,George Clooney,Britney Spears,0.52,280.6754617,280.7586309,,4,,,D12,4,267,11,Retrieval,Lure,S01
dress_shoe,Katy Perry,George Clooney,Britney Spears,0.52,281.4420131,281.5253674,,NaN,,,D12,4,268,11,Retrieval,Lure,S01
thimble,Cameron Diaz,Katy Perry,George Clooney,0.67,282.2082459,282.2917786,,1,,,D12,4,269,12,Retrieval,Retrieval,S01
thimble,Cameron Diaz,Katy Perry,George Clooney,0.67,282.8490291,282.9250614,,NaN,,,D12,4,270,12,Retrieval,Retrieval,S01
rolling_pin,Harrison Ford,Nicolas Cage,Will Smith,0.66,283.5918256,283.6752905,,1,,,D12,4,271,13,Retrieval,Retrieval,S01
rolling_pin,Harrison Ford,Nicolas Cage,Will Smith,0.66,284.1915843,284.2751946,,NaN,,,D12,4,272,13,Retrieval,Retrieval,S01
computer_mouse,Cara Delevingne,Harrison Ford,Denzel Washington,0.52,284.8082861,284.8916419,,4,,,D12,4,273,14,Retrieval,Lure,S01
computer_mouse,Cara Delevingne,Harrison Ford,Denzel Washington,0.52,285.4583651,285.5416847,,NaN,,,D12,4,274,14,Retrieval,Lure,S01
fan,George Clooney,Julia Roberts,Denzel Washington,0.56,286.1119345,286.1917399,,1,,,D12,4,275,15,Retrieval,Retrieval,S01
fan,George Clooney,Julia Roberts,Denzel Washington,0.56,286.7414002,286.8252445,,NaN,,,D12,4,276,15,Retrieval,Retrieval,S01
tanktop,Madonna Louise,Sean Connery,Will Smith,0.5,287.341173,287.4244744,,3,,,D12,4,277,16,Retrieval,Retrieval,S01
tanktop,Madonna Louise,Sean Connery,Will Smith,0.5,288.0018637,288.075145,,NaN,,,D12,4,278,16,Retrieval,Retrieval,S01
gear,Katy Perry,Madonna Louise,Nicolas Cage,0.61,288.6916983,288.7747918,,2,,,D12,4,279,17,Retrieval,Retrieval,S01
gear,Katy Perry,Madonna Louise,Nicolas Cage,0.61,289.4416082,289.5247056,,NaN,,,D12,4,280,17,Retrieval,Retrieval,S01
wrench,Nicolas Cage,George Clooney,Barack Obama,0.72,290.258143,290.3414217,,1,,,D12,4,281,18,Retrieval,Retrieval,S01
wrench,Nicolas Cage,George Clooney,Barack Obama,0.72,290.9084465,290.9917561,,NaN,,,D12,4,282,18,Retrieval,Retrieval,S01
hand_saw,Sarah Palin,NaN,NaN,0.69,305.357321,305.4406325,NaN,NaN,NaN,,D12,5,283,1,Encoding,NaN,S01
hand_saw,Sarah Palin,NaN,NaN,0.69,306.0241297,306.1073317,,NaN,,,D12,5,284,1,Encoding,NaN,S01
carabiner,Justin Bieber,NaN,NaN,0.74,306.8579201,306.9405971,NaN,NaN,NaN,,D12,5,285,2,Encoding,NaN,S01
carabiner,Justin Bieber,NaN,NaN,0.74,307.6071971,307.6906587,,NaN,,,D12,5,286,2,Encoding,NaN,S01
plunger,Oprah Winfrey,NaN,NaN,0.54,308.2402044,308.3237117,NaN,NaN,NaN,,D12,5,287,3,Encoding,NaN,S01
plunger,Oprah Winfrey,NaN,NaN,0.54,308.9072533,308.9904389,,NaN,,,D12,5,288,3,Encoding,NaN,S01
swiss_army_knife,Charlie Chaplin,NaN,NaN,0.55,309.5568698,309.6401934,NaN,NaN,NaN,,D12,5,289,4,Encoding,NaN,S01
swiss_army_knife,Charlie Chaplin,NaN,NaN,0.55,310.3568805,310.4401499,,NaN,,,D12,5,290,4,Encoding,NaN,S01
cowbell,Daniel Radcliffe,NaN,NaN,0.67,311.123529,311.206979,NaN,NaN,NaN,,D12,5,291,5,Encoding,NaN,S01
cowbell,Daniel Radcliffe,NaN,NaN,0.67,311.9734154,312.0567388,,NaN,,,D12,5,292,5,Encoding,NaN,S01
disk,Mother Teresa,NaN,NaN,0.55,312.6234111,312.7067803,NaN,NaN,NaN,,D12,5,293,6,Encoding,NaN,S01
disk,Mother Teresa,NaN,NaN,0.55,313.4068979,313.4902456,,NaN,,,D12,5,294,6,Encoding,NaN,S01
laptop,Steve Jobs,NaN,NaN,0.5,314.0075182,314.0906583,NaN,NaN,NaN,,D12,5,295,7,Encoding,NaN,S01
laptop,Steve Jobs,NaN,NaN,0.5,314.6901402,314.7735101,,NaN,,,D12,5,296,7,Encoding,NaN,S01
headband,Nicole Kidman,NaN,NaN,0.54,315.3234498,315.4072132,NaN,NaN,NaN,,D12,5,297,8,Encoding,NaN,S01
headband,Nicole Kidman,NaN,NaN,0.54,316.0794459,316.1568348,,NaN,,,D12,5,298,8,Encoding,NaN,S01
syringe,Robin Williams,NaN,NaN,0.65,316.8232423,316.906665,NaN,NaN,NaN,,D12,5,299,9,Encoding,NaN,S01
syringe,Robin Williams,NaN,NaN,0.65,317.4568224,317.5400641,,NaN,,,D12,5,300,9,Encoding,NaN,S01
harp,Taylor Swift,NaN,NaN,0.66,318.2064913,318.2900385,NaN,NaN,NaN,,D12,5,301,10,Encoding,NaN,S01
harp,Taylor Swift,NaN,NaN,0.66,319.0470869,319.1232775,,NaN,,,D12,5,302,10,Encoding,NaN,S01
coin,Keira Knightley,NaN,NaN,0.64,319.7740348,319.8563976,NaN,NaN,NaN,,D12,5,303,11,Encoding,NaN,S01
coin,Keira Knightley,NaN,NaN,0.64,320.595301,320.6733203,,NaN,,,D12,5,304,11,Encoding,NaN,S01
blouse,George Bush,NaN,NaN,0.67,321.3564411,321.4397485,NaN,NaN,NaN,,D12,5,305,12,Encoding,NaN,S01
blouse,George Bush,NaN,NaN,0.67,322.1606365,322.2397923,,NaN,,,D12,5,306,12,Encoding,NaN,S01
trowel,Stephen Hawking,NaN,NaN,0.72,322.9737477,323.0570336,NaN,NaN,NaN,,D12,5,307,13,Encoding,NaN,S01
trowel,Stephen Hawking,NaN,NaN,0.72,323.6478809,323.7230683,,NaN,,,D12,5,308,13,Encoding,NaN,S01
acoustic_guitar,Jim Carrey,NaN,NaN,0.69,324.4236225,324.5072203,NaN,NaN,NaN,,D12,5,309,14,Encoding,NaN,S01
acoustic_guitar,Jim Carrey,NaN,NaN,0.69,325.1750974,325.2563396,,NaN,,,D12,5,310,14,Encoding,NaN,S01
hand_saw,Sarah Palin,Steve Jobs,Mother Teresa,0.69,327.9562109,328.0394378,,1,,,D12,5,311,1,Retrieval,Retrieval,S01
hand_saw,Sarah Palin,Steve Jobs,Mother Teresa,0.69,328.5976608,328.6728714,,NaN,,,D12,5,312,1,Retrieval,Retrieval,S01
disk,Mother Teresa,Sarah Palin,Robin Williams,0.55,329.2392926,329.3226254,,2,,,D12,5,313,2,Retrieval,Retrieval,S01
disk,Mother Teresa,Sarah Palin,Robin Williams,0.55,329.9942082,330.0726468,,NaN,,,D12,5,314,2,Retrieval,Retrieval,S01
cowbell,Daniel Radcliffe,Keira Knightley,Oprah Winfrey,0.67,330.7627307,330.839537,,1,,,D12,5,315,3,Retrieval,Retrieval,S01
cowbell,Daniel Radcliffe,Keira Knightley,Oprah Winfrey,0.67,331.5096398,331.5894544,,NaN,,,D12,5,316,3,Retrieval,Retrieval,S01
flask,Justin Bieber,Mother Teresa,Stephen Hawking,0.75,332.3630507,332.4393158,,4,,,D12,5,317,4,Retrieval,Lure,S01
flask,Justin Bieber,Mother Teresa,Stephen Hawking,0.75,333.0943428,333.1726926,,NaN,,,D12,5,318,4,Retrieval,Lure,S01
plunger,Oprah Winfrey,Robin Williams,Mother Teresa,0.54,333.7280085,333.8061364,,2,,,D12,5,319,5,Retrieval,Retrieval,S01
plunger,Oprah Winfrey,Robin Williams,Mother Teresa,0.54,334.5119485,334.589256,,NaN,,,D12,5,320,5,Retrieval,Retrieval,S01
carabiner,Justin Bieber,Steve Jobs,Keira Knightley,0.74,335.3511967,335.4224925,,3,,,D12,5,321,6,Retrieval,Retrieval,S01
carabiner,Justin Bieber,Steve Jobs,Keira Knightley,0.74,335.9785579,336.0558535,,NaN,,,D12,5,322,6,Retrieval,Retrieval,S01
tuba,George Bush,Nicole Kidman,Stephen Hawking,0.69,336.7627329,336.8389658,,4,,,D12,5,323,7,Retrieval,Lure,S01
tuba,George Bush,Nicole Kidman,Stephen Hawking,0.69,337.3788581,337.4555621,,NaN,,,D12,5,324,7,Retrieval,Lure,S01
laptop,Steve Jobs,Nicole Kidman,Keira Knightley,0.5,337.9795346,338.0558206,,2,,,D12,5,325,8,Retrieval,Retrieval,S01
laptop,Steve Jobs,Nicole Kidman,Keira Knightley,0.5,338.6795526,338.755601,,NaN,,,D12,5,326,8,Retrieval,Retrieval,S01
swiss_army_knife,Charlie Chaplin,Oprah Winfrey,Sarah Palin,0.55,339.3246057,339.4056812,,2,,,D12,5,327,9,Retrieval,Retrieval,S01
swiss_army_knife,Charlie Chaplin,Oprah Winfrey,Sarah Palin,0.55,340.0612169,340.1388979,,NaN,,,D12,5,328,9,Retrieval,Retrieval,S01
acoustic_guitar,Jim Carrey,Sarah Palin,Justin Bieber,0.69,340.8442097,340.9221984,,2,,,D12,5,329,10,Retrieval,Retrieval,S01
acoustic_guitar,Jim Carrey,Sarah Palin,Justin Bieber,0.69,341.4888289,341.5719858,,NaN,,,D12,5,330,10,Retrieval,Retrieval,S01
flashlight,Steve Jobs,George Bush,Nicole Kidman,0.67,342.2603718,342.3389082,,4,,,D12,5,331,11,Retrieval,Lure,S01
flashlight,Steve Jobs,George Bush,Nicole Kidman,0.67,343.0271278,343.1055717,,NaN,,,D12,5,332,11,Retrieval,Lure,S01
harp,Taylor Swift,Justin Bieber,Mother Teresa,0.66,343.7742985,343.8554427,,1,,,D12,5,333,12,Retrieval,Retrieval,S01
harp,Taylor Swift,Justin Bieber,Mother Teresa,0.66,344.5456259,344.6218302,,NaN,,,D12,5,334,12,Retrieval,Retrieval,S01
trowel,Stephen Hawking,Nicole Kidman,Mother Teresa,0.72,345.3630268,345.4387086,,3,,,D12,5,335,13,Retrieval,Retrieval,S01
trowel,Stephen Hawking,Nicole Kidman,Mother Teresa,0.72,346.128731,346.2054222,,NaN,,,D12,5,336,13,Retrieval,Retrieval,S01
coin,Keira Knightley,Charlie Chaplin,Stephen Hawking,0.64,346.8554626,346.9386776,,1,,,D12,5,337,14,Retrieval,Retrieval,S01
coin,Keira Knightley,Charlie Chaplin,Stephen Hawking,0.64,347.6956042,347.7717305,,NaN,,,D12,5,338,14,Retrieval,Retrieval,S01
blouse,George Bush,Keira Knightley,Oprah Winfrey,0.67,348.4642896,348.538604,,1,,,D12,5,339,15,Retrieval,Retrieval,S01
blouse,George Bush,Keira Knightley,Oprah Winfrey,0.67,349.1741887,349.2551316,,NaN,,,D12,5,340,15,Retrieval,Retrieval,S01
wheelbarrow,George Bush,Mother Teresa,Taylor Swift,0.73,350.0107249,350.0884921,,4,,,D12,5,341,16,Retrieval,Lure,S01
wheelbarrow,George Bush,Mother Teresa,Taylor Swift,0.73,350.7215766,350.8050762,,NaN,,,D12,5,342,16,Retrieval,Lure,S01
headband,Nicole Kidman,Justin Bieber,Daniel Radcliffe,0.54,351.362641,351.4383906,,1,,,D12,5,343,17,Retrieval,Retrieval,S01
headband,Nicole Kidman,Justin Bieber,Daniel Radcliffe,0.54,352.0715688,352.1548839,,NaN,,,D12,5,344,17,Retrieval,Retrieval,S01
syringe,Robin Williams,Mother Teresa,Oprah Winfrey,0.65,352.8215849,352.9048464,,1,,,D12,5,345,18,Retrieval,Retrieval,S01
syringe,Robin Williams,Mother Teresa,Oprah Winfrey,0.65,353.4714825,353.5555198,,NaN,,,D12,5,346,18,Retrieval,Retrieval,S01
bell,Angela Merkel,NaN,NaN,0.58,367.0877633,367.1711438,NaN,NaN,NaN,,D12,6,347,1,Encoding,NaN,S01
bell,Angela Merkel,NaN,NaN,0.58,367.8711324,367.9544173,,NaN,,,D12,6,348,1,Encoding,NaN,S01
refrigerator,Bill Clinton,NaN,NaN,0.68,368.6545878,368.7374698,NaN,NaN,NaN,,D12,6,349,2,Encoding,NaN,S01
refrigerator,Bill Clinton,NaN,NaN,0.68,369.3050104,369.3874214,,NaN,,,D12,6,350,2,Encoding,NaN,S01
drum_set,Anne Hathaway,NaN,NaN,0.69,370.0877947,370.1712826,NaN,NaN,NaN,,D12,6,351,3,Encoding,NaN,S01
drum_set,Anne Hathaway,NaN,NaN,0.69,370.9207178,371.0040457,,NaN,,,D12,6,352,3,Encoding,NaN,S01
bracelet,Jennifer Aniston,NaN,NaN,0.71,371.7208124,371.8044906,NaN,NaN,NaN,,D12,6,353,4,Encoding,NaN,S01
bracelet,Jennifer Aniston,NaN,NaN,0.71,372.3895978,372.4705881,,NaN,,,D12,6,354,4,Encoding,NaN,S01
drum,Cristiano Ronaldo,NaN,NaN,0.51,372.9873367,373.0707382,NaN,NaN,NaN,,D12,6,355,5,Encoding,NaN,S01
drum,Cristiano Ronaldo,NaN,NaN,0.51,373.7705025,373.8538194,,NaN,,,D12,6,356,5,Encoding,NaN,S01
bar_of_soap,Mark Zuckerberg,NaN,NaN,0.5,374.3707827,374.4549355,NaN,NaN,NaN,,D12,6,357,6,Encoding,NaN,S01
bar_of_soap,Mark Zuckerberg,NaN,NaN,0.5,375.0234875,375.1041138,,NaN,,,D12,6,358,6,Encoding,NaN,S01
telephone,Tony Blair,NaN,NaN,0.56,375.6708383,375.7543457,NaN,NaN,NaN,,D12,6,359,7,Encoding,NaN,S01
telephone,Tony Blair,NaN,NaN,0.56,376.336981,376.4207006,,NaN,,,D12,6,360,7,Encoding,NaN,S01
coffeemaker,Marilyn Monroe,NaN,NaN,0.53,376.9712107,377.0539843,NaN,NaN,NaN,,D12,6,361,8,Encoding,NaN,S01
coffeemaker,Marilyn Monroe,NaN,NaN,0.53,377.5947531,377.6702931,,NaN,,,D12,6,362,8,Encoding,NaN,S01
jukebox,Lindsay Lohan,NaN,NaN,0.71,378.3871827,378.470446,NaN,NaN,NaN,,D12,6,363,9,Encoding,NaN,S01
jukebox,Lindsay Lohan,NaN,NaN,0.71,379.1228576,379.2531818,,NaN,,,D12,6,364,9,Encoding,NaN,S01
mallet,Ellen DeGeneres,NaN,NaN,0.6,379.8545582,379.9378817,NaN,NaN,NaN,,D12,6,365,10,Encoding,NaN,S01
mallet,Ellen DeGeneres,NaN,NaN,0.6,380.6405217,380.8497267,,NaN,,,D12,6,366,10,Encoding,NaN,S01
diaper,Ed Sheeran,NaN,NaN,0.61,381.4544407,381.5374939,NaN,NaN,NaN,,D12,6,367,11,Encoding,NaN,S01
diaper,Ed Sheeran,NaN,NaN,0.61,382.1968964,382.3311819,,NaN,,,D12,6,368,11,Encoding,NaN,S01
cello,Kristen Stewart,NaN,NaN,0.54,382.8706907,382.9538473,NaN,NaN,NaN,,D12,6,369,12,Encoding,NaN,S01
cello,Kristen Stewart,NaN,NaN,0.54,383.5749428,383.6534706,,NaN,,,D12,6,370,12,Encoding,NaN,S01
oven,Jessica Alba,NaN,NaN,0.6,384.2703518,384.3544961,NaN,NaN,NaN,,D12,6,371,13,Encoding,NaN,S01
oven,Jessica Alba,NaN,NaN,0.6,385.0267296,385.1034553,UpArrow,NaN,385.0983463,,D12,6,372,13,Encoding,NaN,S01
boombox,Tobey Maguire,NaN,NaN,0.51,385.6210928,385.7036073,NaN,NaN,NaN,,D12,6,373,14,Encoding,NaN,S01
boombox,Tobey Maguire,NaN,NaN,0.51,386.3698542,386.4534436,,NaN,,,D12,6,374,14,Encoding,NaN,S01
refrigerator,Bill Clinton,Marilyn Monroe,Jessica Alba,0.68,389.1531324,389.2364722,LeftArrow,2,389.2248986,,D12,6,375,1,Retrieval,Retrieval,S01
refrigerator,Bill Clinton,Marilyn Monroe,Jessica Alba,0.68,389.8036387,389.8864506,LeftArrow,NaN,389.878136,,D12,6,376,1,Retrieval,Retrieval,S01
fondue_fork,Kristen Stewart,Ed Sheeran,Jessica Alba,0.68,390.5866076,390.6700165,LeftArrow,4,390.659496,,D12,6,377,2,Retrieval,Lure,S01
fondue_fork,Kristen Stewart,Ed Sheeran,Jessica Alba,0.68,391.3364391,391.4198027,LeftArrow,NaN,391.411135,,D12,6,378,2,Retrieval,Lure,S01
bracelet,Jennifer Aniston,Cristiano Ronaldo,Mark Zuckerberg,0.71,392.1389047,392.2199369,LeftArrow,1,392.2091597,,D12,6,379,3,Retrieval,Retrieval,S01
bracelet,Jennifer Aniston,Cristiano Ronaldo,Mark Zuckerberg,0.71,392.9197892,393.0029124,DownArrow,NaN,392.9931153,,D12,6,380,3,Retrieval,Retrieval,S01
hamster_cage,Tony Blair,Ed Sheeran,Marilyn Monroe,0.65,393.670003,393.7531239,RightArrow,4,393.7421712,,D12,6,381,4,Retrieval,Lure,S01
hamster_cage,Tony Blair,Ed Sheeran,Marilyn Monroe,0.65,394.469696,394.5529854,RightArrow,NaN,394.5432524,,D12,6,382,4,Retrieval,Lure,S01
bar_of_soap,Mark Zuckerberg,Marilyn Monroe,Lindsay Lohan,0.5,395.0697442,395.1528872,RightArrow,3,395.1415108,,D12,6,383,5,Retrieval,Retrieval,S01
